"PV_code","Provincie","Code","Jaar","ID","Geslacht","Burgelijke_Staat","Perioden","Bevolking","Gem_Bevolking"
"PV29  ","Zeeland (PV)","15400","54 jaar","45963543","4000","1010","2023JJ00","495","   493.0"
"PV29  ","Zeeland (PV)","14100","41 jaar","25490359","3000","1020","2023JJ00","1095","  1177.0"
"PV29  ","Zeeland (PV)","15700","57 jaar","28235935","3000","1050","2023JJ00","38","    38.5"
"PV29  ","Zeeland (PV)","13900","39 jaar","25151399","3000","1020","2023JJ00","1108","  1160.5"
"PV29  ","Zeeland (PV)","17700","77 jaar","49827687","4000","T001019","2023JJ00","1956","  2624.0"
"PV29  ","Zeeland (PV)","18900","89 jaar","51997031","4000","1080","2023JJ00","36","    42.0"
"PV29  ","Zeeland (PV)","15800","58 jaar","9999887","T001038","T001019","2023JJ00","5910","  5867.5"
"PV29  ","Zeeland (PV)","16200","62 jaar","47285487","4000","T001019","2023JJ00","2758","  2815.0"
"PV29  ","Zeeland (PV)","17000","70 jaar","12169231","T001038","1080","2023JJ00","607","   700.0"
"PV29  ","Zeeland (PV)","14000","40 jaar","6949247","T001038","T001019","2023JJ00","4484","  4232.0"
"PV29  ","Zeeland (PV)","10010","0 jaar","203943","T001038","1010","2023JJ00","3484","  1683.0"
"PV29  ","Zeeland (PV)","22300","105 jaar of ouder","36506559","3000","1020","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","18500","85 jaar","32879687","3000","T001019","2023JJ00","798","   902.0"
"PV29  ","Zeeland (PV)","19200","92 jaar","52403783","4000","1010","2023JJ00","22","    22.0"
"PV29  ","Zeeland (PV)","19903","102 jaar","17762071","T001038","1080","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","11600","16 jaar","21185567","3000","T001019","2023JJ00","2196","  2152.0"
"PV29  ","Zeeland (PV)","18900","89 jaar","15389351","T001038","1080","2023JJ00","50","    58.0"
"PV29  ","Zeeland (PV)","19900","99 jaar","35421887","3000","T001019","2023JJ00","6","    20.5"
"PV29  ","Zeeland (PV)","11200","12 jaar","38845383","4000","1010","2023JJ00","1978","  2023.0"
"PV29  ","Zeeland (PV)","16000","60 jaar","28744375","3000","1050","2023JJ00","53","    50.0"
"PV29  ","Zeeland (PV)","18600","86 jaar","51386903","4000","1010","2023JJ00","39","    41.5"
"PV29  ","Zeeland (PV)","13400","34 jaar","6000159","T001038","1020","2023JJ00","2144","  2115.0"
"PV29  ","Zeeland (PV)","15700","57 jaar","9898199","T001038","1020","2023JJ00","3850","  3695.5"
"PV29  ","Zeeland (PV)","10200","2 jaar","644591","T001038","1080","2023JJ00","",""
"PV29  ","Zeeland (PV)","10900","9 jaar","20100895","3000","1050","2023JJ00","",""
"PV29  ","Zeeland (PV)","11100","11 jaar","38709799","4000","1020","2023JJ00","",""
"PV29  ","Zeeland (PV)","19200","92 jaar","52437679","4000","1020","2023JJ00","32","    40.0"
"PV29  ","Zeeland (PV)","13500","35 jaar","6135743","T001038","1010","2023JJ00","1850","  1905.0"
"PV29  ","Zeeland (PV)","15100","51 jaar","8881319","T001038","1020","2023JJ00","3464","  3170.5"
"PV29  ","Zeeland (PV)","16900","69 jaar","11965855","T001038","1050","2023JJ00","475","   477.0"
"PV29  ","Zeeland (PV)","14500","45 jaar","7864439","T001038","1020","2023JJ00","2329","  2536.5"
"PV29  ","Zeeland (PV)","18400","84 jaar","51081839","4000","1020","2023JJ00","383","   492.5"
"PV29  ","Zeeland (PV)","14700","47 jaar","8203399","T001038","1020","2023JJ00","2543","  2560.5"
"PV29  ","Zeeland (PV)","15300","53 jaar","45827959","4000","1020","2023JJ00","1943","  1779.5"
"PV29  ","Zeeland (PV)","11500","15 jaar","39421615","4000","1050","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","13600","36 jaar","24676855","3000","1050","2023JJ00","1","     1.5"
"PV29  ","Zeeland (PV)","15200","52 jaar","8983007","T001038","T001019","2023JJ00","5842","  5724.5"
"PV29  ","Zeeland (PV)","17600","76 jaar","31422159","3000","1020","2023JJ00","1910","  1857.5"
"PV29  ","Zeeland (PV)","10600","6 jaar","19490767","3000","T001019","2023JJ00","1907","  1880.5"
"PV29  ","Zeeland (PV)","12900","29 jaar","41726543","4000","1010","2023JJ00","1144","  1241.5"
"PV29  ","Zeeland (PV)","15900","59 jaar","28574895","3000","1050","2023JJ00","47","    35.0"
"PV29  ","Zeeland (PV)","16000","60 jaar","10474431","T001038","1080","2023JJ00","907","  1005.5"
"PV29  ","Zeeland (PV)","10900","9 jaar","38303047","4000","T001019","2023JJ00","1895","  2014.0"
"PV29  ","Zeeland (PV)","11000","10 jaar","38608111","4000","1080","2023JJ00","",""
"PV29  ","Zeeland (PV)","16600","66 jaar","11389623","T001038","1010","2023JJ00","462","   521.5"
"PV29  ","Zeeland (PV)","16800","68 jaar","30032423","3000","1010","2023JJ00","243","   232.0"
"PV29  ","Zeeland (PV)","16600","66 jaar","29761255","3000","1050","2023JJ00","93","    89.5"
"PV29  ","Zeeland (PV)","14300","43 jaar","25863215","3000","1050","2023JJ00","10","     6.5"
"PV29  ","Zeeland (PV)","10500","5 jaar","37625127","4000","T001019","2023JJ00","1848","  1795.0"
"PV29  ","Zeeland (PV)","18200","82 jaar","32371247","3000","T001019","2023JJ00","1150","  1218.5"
"PV29  ","Zeeland (PV)","12100","21 jaar","40370703","4000","1010","2023JJ00","1928","  1991.5"
"PV29  ","Zeeland (PV)","17900","79 jaar","13592863","T001038","1010","2023JJ00","121","   150.0"
"PV29  ","Zeeland (PV)","19600","96 jaar","34981239","3000","1020","2023JJ00","13","    19.5"
"PV29  ","Zeeland (PV)","16400","64 jaar","29422295","3000","1050","2023JJ00","75","    67.0"
"PV29  ","Zeeland (PV)","17500","75 jaar","12881047","T001038","T001019","2023JJ00","5194","  4879.5"
"PV29  ","Zeeland (PV)","17700","77 jaar","13287799","T001038","1020","2023JJ00","2531","  3371.0"
"PV29  ","Zeeland (PV)","15500","55 jaar","9525343","T001038","1010","2023JJ00","1099","  1162.0"
"PV29  ","Zeeland (PV)","11900","19 jaar","21795695","3000","1050","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","14800","48 jaar","26676719","3000","1020","2023JJ00","1235","  1230.5"
"PV29  ","Zeeland (PV)","19904","103 jaar","17931551","T001038","1080","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","17800","78 jaar","31795015","3000","1050","2023JJ00","211","   215.0"
"PV29  ","Zeeland (PV)","10300","3 jaar","37320063","4000","1010","2023JJ00","1747","  1779.5"
"PV29  ","Zeeland (PV)","10400","4 jaar","37489543","4000","1010","2023JJ00","1778","  1756.0"
"PV29  ","Zeeland (PV)","16600","66 jaar","29795151","3000","1080","2023JJ00","355","   356.5"
"PV29  ","Zeeland (PV)","10300","3 jaar","746279","T001038","1020","2023JJ00","",""
"PV29  ","Zeeland (PV)","11000","10 jaar","20304271","3000","1080","2023JJ00","",""
"PV29  ","Zeeland (PV)","12700","27 jaar","23049847","3000","T001019","2023JJ00","2030","  2154.0"
"PV29  ","Zeeland (PV)","18400","84 jaar","14474159","T001038","1020","2023JJ00","1035","  1176.5"
"PV29  ","Zeeland (PV)","15500","55 jaar","46099127","4000","T001019","2023JJ00","3020","  3068.5"
"PV29  ","Zeeland (PV)","10100","1 jaar","407319","T001038","1020","2023JJ00","",""
"PV29  ","Zeeland (PV)","16600","66 jaar","48098991","4000","1080","2023JJ00","423","   439.5"
"PV29  ","Zeeland (PV)","16400","64 jaar","29320607","3000","T001019","2023JJ00","2611","  2721.5"
"PV29  ","Zeeland (PV)","13300","33 jaar","24168415","3000","1050","2023JJ00","2","     1.0"
"PV29  ","Zeeland (PV)","18200","82 jaar","50742879","4000","1020","2023JJ00","602","   585.0"
"PV29  ","Zeeland (PV)","15400","54 jaar","9423655","T001038","1050","2023JJ00","77","    79.5"
"PV29  ","Zeeland (PV)","11100","11 jaar","20439855","3000","1050","2023JJ00","",""
"PV29  ","Zeeland (PV)","14300","43 jaar","7525479","T001038","1020","2023JJ00","2430","  2547.5"
"PV29  ","Zeeland (PV)","14400","44 jaar","25964903","3000","1010","2023JJ00","729","   795.5"
"PV29  ","Zeeland (PV)","16900","69 jaar","30168007","3000","T001019","2023JJ00","2567","  2515.0"
"PV29  ","Zeeland (PV)","18500","85 jaar","32913583","3000","1010","2023JJ00","38","    35.5"
"PV29  ","Zeeland (PV)","19902","101 jaar","35862535","3000","1050","2023JJ00","4","     8.0"
"PV29  ","Zeeland (PV)","19500","95 jaar","16474023","T001038","1010","2023JJ00","22","    20.5"
"PV29  ","Zeeland (PV)","10010","0 jaar","36913311","4000","1080","2023JJ00","",""
"PV29  ","Zeeland (PV)","11900","19 jaar","21829591","3000","1080","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","22300","105 jaar of ouder","54776503","4000","1010","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","11000","10 jaar","1864847","T001038","T001019","2023JJ00","4046","  3887.5"
"PV29  ","Zeeland (PV)","14600","46 jaar","7966127","T001038","T001019","2023JJ00","4434","  4140.0"
"PV29  ","Zeeland (PV)","13600","36 jaar","6406911","T001038","1080","2023JJ00","268","   254.0"
"PV29  ","Zeeland (PV)","13300","33 jaar","24134519","3000","1020","2023JJ00","983","   920.0"
"PV29  ","Zeeland (PV)","16200","62 jaar","29015543","3000","1010","2023JJ00","386","   413.5"
"PV29  ","Zeeland (PV)","11500","15 jaar","39387719","4000","1020","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","10010","0 jaar","237839","T001038","1020","2023JJ00","",""
"PV29  ","Zeeland (PV)","16900","69 jaar","48505743","4000","1010","2023JJ00","142","   157.5"
"PV29  ","Zeeland (PV)","10300","3 jaar","37286167","4000","T001019","2023JJ00","1747","  1779.5"
"PV29  ","Zeeland (PV)","19600","96 jaar","53217287","4000","T001019","2023JJ00","143","   190.0"
"PV29  ","Zeeland (PV)","17500","75 jaar","31320471","3000","1080","2023JJ00","257","   227.5"
"PV29  ","Zeeland (PV)","13800","38 jaar","24948023","3000","1010","2023JJ00","950","   899.5"
"PV29  ","Zeeland (PV)","12700","27 jaar","41421479","4000","1020","2023JJ00","616","   573.5"
"PV29  ","Zeeland (PV)","16800","68 jaar","48336263","4000","1010","2023JJ00","158","   179.5"
"PV29  ","Zeeland (PV)","17900","79 jaar","50234439","4000","1020","2023JJ00","881","  1050.0"
"PV29  ","Zeeland (PV)","15600","56 jaar","9762615","T001038","1050","2023JJ00","129","   109.0"
"PV29  ","Zeeland (PV)","17500","75 jaar","49556519","4000","1020","2023JJ00","1616","  1576.5"
"PV29  ","Zeeland (PV)","14000","40 jaar","25253087","3000","T001019","2023JJ00","2233","  2190.0"
"PV29  ","Zeeland (PV)","19903","102 jaar","35998119","3000","1020","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","18800","88 jaar","33455919","3000","1020","2023JJ00","299","   339.0"
"PV29  ","Zeeland (PV)","11400","14 jaar","2576663","T001038","1010","2023JJ00","4315","  4159.5"
"PV29  ","Zeeland (PV)","13000","30 jaar","23626079","3000","1020","2023JJ00","676","   625.5"
"PV29  ","Zeeland (PV)","14100","41 jaar","43828095","4000","1050","2023JJ00","6","    12.0"
"PV29  ","Zeeland (PV)","10010","0 jaar","36879415","4000","1050","2023JJ00","",""
"PV29  ","Zeeland (PV)","15400","54 jaar","27625807","3000","T001019","2023JJ00","2842","  2997.5"
"PV29  ","Zeeland (PV)","15900","59 jaar","46844839","4000","1020","2023JJ00","2008","  1948.5"
"PV29  ","Zeeland (PV)","18300","83 jaar","50878463","4000","1010","2023JJ00","39","    48.5"
"PV29  ","Zeeland (PV)","17700","77 jaar","31523847","3000","T001019","2023JJ00","1859","  2459.5"
"PV29  ","Zeeland (PV)","13500","35 jaar","42845111","4000","1080","2023JJ00","148","   117.0"
"PV29  ","Zeeland (PV)","14600","46 jaar","44573807","4000","T001019","2023JJ00","2188","  2068.5"
"PV29  ","Zeeland (PV)","15200","52 jaar","27422431","3000","1080","2023JJ00","448","   421.5"
"PV29  ","Zeeland (PV)","11700","17 jaar","21388943","3000","1010","2023JJ00","2254","  2197.5"
"PV29  ","Zeeland (PV)","16900","69 jaar","30269695","3000","1050","2023JJ00","135","   124.5"
"PV29  ","Zeeland (PV)","17800","78 jaar","31761119","3000","1020","2023JJ00","1319","  1390.5"
"PV29  ","Zeeland (PV)","19901","100 jaar","35659159","3000","1020","2023JJ00","2","     3.0"
"PV29  ","Zeeland (PV)","18300","83 jaar","50844567","4000","T001019","2023JJ00","1366","  1357.0"
"PV29  ","Zeeland (PV)","11900","19 jaar","3491855","T001038","1050","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","12700","27 jaar","41387583","4000","1010","2023JJ00","1271","  1408.5"
"PV29  ","Zeeland (PV)","15400","54 jaar","45929647","4000","T001019","2023JJ00","3058","  3043.0"
"PV29  ","Zeeland (PV)","22300","105 jaar of ouder","54810399","4000","1020","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","17800","78 jaar","49997167","4000","T001019","2023JJ00","2060","  1928.0"
"PV29  ","Zeeland (PV)","19400","94 jaar","52708847","4000","T001019","2023JJ00","266","   312.5"
"PV29  ","Zeeland (PV)","16600","66 jaar","11423519","T001038","1020","2023JJ00","3657","  3668.5"
"PV29  ","Zeeland (PV)","19300","93 jaar","34235527","3000","T001019","2023JJ00","131","   186.5"
"PV29  ","Zeeland (PV)","19100","91 jaar","52234303","4000","1010","2023JJ00","23","    28.5"
"PV29  ","Zeeland (PV)","13100","31 jaar","23761663","3000","1010","2023JJ00","1373","  1426.5"
"PV29  ","Zeeland (PV)","10600","6 jaar","1220823","T001038","1010","2023JJ00","3786","  3729.0"
"PV29  ","Zeeland (PV)","10400","4 jaar","949655","T001038","1050","2023JJ00","",""
"PV29  ","Zeeland (PV)","15400","54 jaar","9457551","T001038","1080","2023JJ00","1013","  1013.5"
"PV29  ","Zeeland (PV)","22300","105 jaar of ouder","18134927","T001038","T001019","2023JJ00","4","     7.5"
"PV29  ","Zeeland (PV)","15200","52 jaar","45590687","4000","T001019","2023JJ00","2935","  2786.5"
"PV29  ","Zeeland (PV)","19300","93 jaar","16033375","T001038","1050","2023JJ00","357","   419.5"
"PV29  ","Zeeland (PV)","11000","10 jaar","20202583","3000","1010","2023JJ00","2037","  1987.5"
"PV29  ","Zeeland (PV)","13300","33 jaar","5898471","T001038","1080","2023JJ00","190","   183.5"
"PV29  ","Zeeland (PV)","19905","104 jaar","36404871","3000","1080","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","19902","101 jaar","54098583","4000","1010","2023JJ00","1","     2.5"
"PV29  ","Zeeland (PV)","18000","80 jaar","32100079","3000","1020","2023JJ00","1025","  1169.0"
"PV29  ","Zeeland (PV)","18700","87 jaar","14914807","T001038","T001019","2023JJ00","1493","  1609.5"
"PV29  ","Zeeland (PV)","17300","73 jaar","30845927","3000","T001019","2023JJ00","2374","  2268.0"
"PV29  ","Zeeland (PV)","12700","27 jaar","41455375","4000","1050","2023JJ00","0","     0.5"
"PV29  ","Zeeland (PV)","14200","42 jaar","7389895","T001038","1050","2023JJ00","17","     8.5"
"PV29  ","Zeeland (PV)","13300","33 jaar","42370567","4000","T001019","2023JJ00","2013","  2269.0"
"PV29  ","Zeeland (PV)","13300","33 jaar","42472255","4000","1050","2023JJ00","0","     1.0"
"PV29  ","Zeeland (PV)","16200","62 jaar","10813391","T001038","1080","2023JJ00","883","   896.5"
"PV29  ","Zeeland (PV)","13700","37 jaar","24846335","3000","1050","2023JJ00","5","     1.0"
"PV29  ","Zeeland (PV)","10500","5 jaar","19389079","3000","1020","2023JJ00","",""
"PV29  ","Zeeland (PV)","17500","75 jaar","12914943","T001038","1010","2023JJ00","215","   235.0"
"PV29  ","Zeeland (PV)","17700","77 jaar","13220007","T001038","T001019","2023JJ00","3815","  5083.5"
"PV29  ","Zeeland (PV)","10300","3 jaar","37353959","4000","1020","2023JJ00","",""
"PV29  ","Zeeland (PV)","17200","72 jaar","30744239","3000","1020","2023JJ00","1711","  1691.0"
"PV29  ","Zeeland (PV)","12400","24 jaar","4271463","T001038","1010","2023JJ00","3525","  3607.5"
"PV29  ","Zeeland (PV)","19500","95 jaar","34777863","3000","1010","2023JJ00","6","     8.5"
"PV29  ","Zeeland (PV)","13300","33 jaar","24100623","3000","1010","2023JJ00","1154","  1311.5"
"PV29  ","Zeeland (PV)","15200","52 jaar","9084695","T001038","1050","2023JJ00","69","    65.5"
"PV29  ","Zeeland (PV)","11900","19 jaar","39997847","4000","T001019","2023JJ00","2159","  2136.5"
"PV29  ","Zeeland (PV)","16500","65 jaar","47895615","4000","1050","2023JJ00","216","   214.5"
"PV29  ","Zeeland (PV)","12100","21 jaar","40336807","4000","T001019","2023JJ00","1998","  2048.0"
"PV29  ","Zeeland (PV)","19400","94 jaar","52776639","4000","1020","2023JJ00","11","    16.5"
"PV29  ","Zeeland (PV)","17600","76 jaar","49692103","4000","1010","2023JJ00","90","    84.0"
"PV29  ","Zeeland (PV)","13100","31 jaar","5525615","T001038","1050","2023JJ00","1","     0.0"
"PV29  ","Zeeland (PV)","13200","32 jaar","23931143","3000","1010","2023JJ00","1335","  1343.5"
"PV29  ","Zeeland (PV)","16200","62 jaar","10711703","T001038","1010","2023JJ00","662","   700.5"
"PV29  ","Zeeland (PV)","18600","86 jaar","33083063","3000","1010","2023JJ00","29","    34.5"
"PV29  ","Zeeland (PV)","16500","65 jaar","11287935","T001038","1050","2023JJ00","302","   291.0"
"PV29  ","Zeeland (PV)","12100","21 jaar","40404599","4000","1020","2023JJ00","70","    56.0"
"PV29  ","Zeeland (PV)","10100","1 jaar","18711159","3000","1020","2023JJ00","",""
"PV29  ","Zeeland (PV)","10200","2 jaar","18948431","3000","1080","2023JJ00","",""
"PV29  ","Zeeland (PV)","15800","58 jaar","28337623","3000","1010","2023JJ00","567","   549.5"
"PV29  ","Zeeland (PV)","13200","32 jaar","5661199","T001038","1020","2023JJ00","1989","  1885.0"
"PV29  ","Zeeland (PV)","10700","7 jaar","19728039","3000","1020","2023JJ00","",""
"PV29  ","Zeeland (PV)","13900","39 jaar","6813663","T001038","1010","2023JJ00","1572","  1624.5"
"PV29  ","Zeeland (PV)","11800","18 jaar","3254583","T001038","1010","2023JJ00","4394","  4177.5"
"PV29  ","Zeeland (PV)","13700","37 jaar","6474703","T001038","1010","2023JJ00","1674","  1872.0"
"PV29  ","Zeeland (PV)","18200","82 jaar","32439039","3000","1020","2023JJ00","803","   872.5"
"PV29  ","Zeeland (PV)","22300","105 jaar of ouder","54844295","4000","1050","2023JJ00","4","     7.5"
"PV29  ","Zeeland (PV)","22300","105 jaar of ouder","54742607","4000","T001019","2023JJ00","4","     7.5"
"PV29  ","Zeeland (PV)","19400","94 jaar","52742743","4000","1010","2023JJ00","13","    20.5"
"PV29  ","Zeeland (PV)","19905","104 jaar","36303183","3000","1010","2023JJ00","0","     0.0"
"PV29  ","Zeeland (PV)","18200","82 jaar","32405143","3000","1010","2023JJ00","53","    54.5"
"PV29  ","Zeeland (PV)","10500","5 jaar","37659023","4000","1010","2023JJ00","1848","  1795.0"
"PV29  ","Zeeland (PV)","16300","63 jaar","29218919","3000","1020","2023JJ00","1875","  1902.0"
"PV29  ","Zeeland (PV)","17600","76 jaar","31456055","3000","1050","2023JJ00","242","   213.5"
"PV29  ","Zeeland (PV)","15200","52 jaar","27388535","3000","1050","2023JJ00","10","    11.5"
"PV29  ","Zeeland (PV)","18200","82 jaar","50708983","4000","1010","2023JJ00","51","    50.5"
"PV29  ","Zeeland (PV)","13800","38 jaar","6678079","T001038","1020","2023JJ00","2415","  2321.0"
"PV29  ","Zeeland (PV)","13300","33 jaar","42438359","4000","1020","2023JJ00","1078","  1132.0"
"PV29  ","Zeeland (PV)","17200","72 jaar","30710343","3000","1010","2023JJ00","162","   176.5"
"PV29  ","Zeeland (PV)","19901","100 jaar","35591367","3000","T001019","2023JJ00","13","     5.5"
"PV29  ","Zeeland (PV)","15000","50 jaar","27015679","3000","1020","2023JJ00","1523","  1455.5"
"PV29  ","Zeeland (PV)","17100","71 jaar","12304815","T001038","1050","2023JJ00","526","   476.0"
"PV29  ","Zeeland (PV)","13500","35 jaar","6101847","T001038","T001019","2023JJ00","4416","  4305.5"
"PV29  ","Zeeland (PV)","12500","25 jaar","41014727","4000","T001019","2023JJ00","1957","  1954.0"
"PV29  ","Zeeland (PV)","19300","93 jaar","34269423","3000","1010","2023JJ00","5","     9.0"
"PV29  ","Zeeland (PV)","22000","95 jaar of ouder","16406231","T001038","1080","2023JJ00","30","    39.5"
"PV29  ","Zeeland (PV)","15500","55 jaar","27930871","3000","1080","2023JJ00","453","   435.0"
"PV29  ","Zeeland (PV)","14200","42 jaar","7355999","T001038","1020","2023JJ00","2542","  2349.0"
"PV29  ","Zeeland (PV)","16500","65 jaar","47861719","4000","1020","2023JJ00","1842","  1823.5"
"PV29  ","Zeeland (PV)","17400","74 jaar","49353143","4000","1010","2023JJ00","99","   110.5"
